Object ID;Code;Code param;data-time;Level Water;Notate;Temp;Atm;Speed
1136309;76288;1;16.04.2001;715;;9;762;3
1136310;76288;1;17.04.2001;764;;7;764;6
1136311;76288;1;18.04.2001;816;;10;762;5
1136312;76288;1;19.04.2001;845;;13;760;3
1136313;76288;1;20.04.2001;869;;16;760;1
1136314;76288;1;22.04.2001;912;;19;753;5
1136315;76288;1;23.04.2001;937;;19;754;3
1136316;76288;1;24.04.2001;956;;19;757;2
1136317;76288;1;25.04.2001;970;;20;759;3
1136318;76288;1;26.04.2001;980;;20;759;3
1136319;76288;1;27.04.2001;988;;21;761;1
1136320;76288;1;28.04.2001;993;;20;758;2
1136321;76288;1;03.05.2001;983;;23;750;6
1136322;76288;1;04.05.2001;969;;21;751;6
1136323;76288;1;07.05.2001;899;;22;745;3
1136324;76288;1;08.05.2001;851;;11;739;4
1136325;76288;1;10.05.2001;721;;8;750;4
1136326;76288;1;29.03.2002;499;;0;747;2
1136327;76288;1;01.04.2002;474;;-8;755;4
1136328;76288;1;02.04.2002;461;;-6;764;2
1136329;76288;1;03.04.2002;440;;-2;763;2
1136330;76288;1;04.04.2002;410;;1;759;4
1136331;76288;1;05.04.2002;398;;3;759;2
1136332;76288;1;06.04.2002;387;;3;758;3
1136333;76288;1;07.04.2002;379;;4;758;2
1136334;76288;1;08.04.2002;373;;4;757;4
1136335;76288;1;09.04.2002;397;;10;749;6
1136336;76288;1;11.04.2002;369;;3;760;3
1136337;76288;1;12.04.2002;439;;6;762;2
1136338;76288;1;13.04.2002;475;;10;763;2
1136339;76288;1;14.04.2002;503;;10;760;0
1136340;76288;1;15.04.2002;532;;12;753;1
1136341;76288;1;16.04.2002;565;;11;746;4
1136342;76288;1;17.04.2002;609;;11;746;4
1136343;76288;1;18.04.2002;662;;6;758;4
1136344;76288;1;19.04.2002;717;;6;766;1
1136345;76288;1;20.04.2002;741;;9;769;2
1136346;76288;1;21.04.2002;749;;10;764;3
1136347;76288;1;22.04.2002;744;;13;755;4
1136348;76288;1;23.04.2002;743;;13;753;4
1136349;76288;1;24.04.2002;754;;15;750;4
1136350;76288;1;25.04.2002;772;;15;748;4
1136351;76288;1;26.04.2002;788;;15;747;1
1136352;76288;1;27.04.2002;800;;16;752;3
1136353;76288;1;28.04.2002;813;;16;758;2
1136354;76288;1;29.04.2002;815;;18;758;3
1136355;76288;1;01.05.2002;846;;18;760;3
1136356;76288;1;02.05.2002;860;;18;761;2
1136357;76288;1;03.05.2002;874;;21;760;3
1136358;76288;1;04.05.2002;885;;21;759;2
1136359;76288;1;05.05.2002;892;;18;757;2
1136360;76288;1;06.05.2002;900;;24;750;4
1136361;76288;1;07.05.2002;910;;11;750;3
1136362;76288;1;08.05.2002;918;;7;753;5
1136363;76288;1;09.05.2002;920;;14;753;4
1136364;76288;1;10.05.2002;913;;19;746;3
1136365;76288;1;11.05.2002;891;;12;748;3
1136366;76288;1;12.05.2002;867;;2;743;4
1136367;76288;1;13.05.2002;860;;10;742;4
1136368;76288;1;14.05.2002;846;;8;744;6
1136369;76288;1;15.05.2002;826;;7;755;4
1136370;76288;1;16.05.2002;812;;11;753;4
1136371;76288;1;17.05.2002;770;;23;752;8
1136372;76288;1;18.05.2002;713;;19;750;10
1136373;76288;1;19.05.2002;665;;22;744;8
1136374;76288;1;20.05.2002;640;;15;744;4
1136375;76288;1;13.04.2003;495;;13;759;4
1136376;76288;1;14.04.2003;585;;3;768;2
1136377;76288;1;15.04.2003;655;;7;771;3
1136378;76288;1;16.04.2003;673;;9;773;1
1136379;76288;1;17.04.2003;673;;10;772;4
1136380;76288;1;18.04.2003;644;;10;768;5
1136381;76288;1;19.04.2003;632;;11;759;3
1136382;76288;1;20.04.2003;632;чисто;15;753;5
1136383;76288;1;21.04.2003;638;;16;757;3
1136384;76288;1;22.04.2003;652;;16;755;4
1136385;76288;1;23.04.2003;674;;17;752;3
1136386;76288;1;24.04.2003;692;;16;747;4
1136387;76288;1;25.04.2003;705;;13;746;6
1136388;76288;1;26.04.2003;713;;7;744;3
1136389;76288;1;27.04.2003;710;;1;744;6
1136390;76288;1;28.04.2003;714;;1;754;6
1136391;76288;1;29.04.2003;701;;3;758;5
1136392;76288;1;30.04.2003;661;;10;756;2
1136393;76288;1;01.05.2003;615;;7;746;3
1136394;76288;1;02.05.2003;592;;12;746;6
1136395;76288;1;03.05.2003;618;;14;742;5
1136396;76288;1;04.05.2003;646;;7;749;5
1136397;76288;1;05.05.2003;672;;12;748;3
1136398;76288;1;06.05.2003;701;;16;750;4
1136399;76288;1;13.04.2004;312;ледоход;3;736;1
1136400;76288;1;14.04.2004;418;ледоход;4;745;5
1136401;76288;1;15.04.2004;520;ледоход;3;750;3
1136402;76288;1;16.04.2004;547;ледоход;5;752;3
1136403;76288;1;17.04.2004;530;чисто;7;753;3
1136404;76288;1;19.04.2004;249;;10;752;7
1136405;76288;1;21.04.2004;466;чисто;0;754;4
1136406;76288;1;22.04.2004;479;;15;744;10
1136407;76288;1;23.04.2004;501;чисто;4;751;3
1136408;76288;1;24.04.2004;566;;4;754;4
1136409;76288;1;26.04.2004;554;чисто;2;762;4
1136410;76288;1;27.04.2004;521;чисто;8;765;4
1136411;76288;1;28.04.2004;509;;14;762;6
1136412;76288;1;29.04.2004;500;;21;759;5
1136413;76288;1;30.04.2004;508;;19;756;10
1136414;76288;1;05.05.2004;716;;14;751;6
1136415;76288;1;06.05.2004;720;;11;754;5
1136416;76288;1;07.05.2004;700;;13;754;3
1136417;76288;1;08.05.2004;669;;17;752;4
1136418;76288;1;09.05.2004;627;;21;753;2
1136419;76288;1;10.05.2004;598;;22;753;6
1136420;76288;1;11.05.2004;578;;25;750;5
1136421;76288;1;12.05.2004;558;;27;745;7
1136422;76288;1;11.04.2005;207;;10;763;4
1136423;76288;1;12.04.2005;223;вода на льду;5;749;6
1136424;76288;1;13.04.2005;253;вода на льду;4;747;5
1136425;76288;1;14.04.2005;319;вода на льду;6;753;4
1136426;76288;1;15.04.2005;429;чисто;9;755;2
1136427;76288;1;16.04.2005;519;подвижка;13;758;2
1136428;76288;1;17.04.2005;589;затор льда ниже пост;13;749;2
1136429;76288;1;18.04.2005;597;чисто;13;740;5
1136430;76288;1;19.04.2005;799;ледоход;7;747;1
1136431;76288;1;20.04.2005;861;ледоход;16;748;5
1136432;76288;1;21.04.2005;900;;14;752;6
1136433;76288;1;22.04.2005;932;;18;756;6
1136434;76288;1;24.04.2005;973;;24;755;10
1136435;76288;1;25.04.2005;978;;9;753;4
1136436;76288;1;26.04.2005;979;;9;759;3
1136437;76288;1;27.04.2005;978;;13;756;2
1136438;76288;1;28.04.2005;970;;13;759;5
1136439;76288;1;29.04.2005;953;;15;752;5
1136440;76288;1;02.05.2005;867;;12;753;3
1136441;76288;1;03.05.2005;826;;14;744;5
1136442;76288;1;04.05.2005;789;;12;750;4
1136443;76288;1;05.05.2005;753;;11;743;5
1136444;76288;1;06.05.2005;735;;11;744;4
1136445;76288;1;07.05.2005;690;;14;750;4
1136446;76288;1;08.05.2005;637;;17;752;2
1136447;76288;1;09.05.2005;584;;13;753;4
1136448;76288;1;10.05.2005;544;;16;754;1
1136449;76288;1;11.05.2005;515;;20;758;3
1136450;76288;1;10.04.2006;386;лед на берегу;10;758;7
1136451;76288;1;11.04.2006;386;лед на берегу;8;759;3
1136452;76288;1;12.04.2006;375;;13;754;4
1136453;76288;1;13.04.2006;378;навалы льда на берег;10;749;4
1136454;76288;1;14.04.2006;404;чисто;14;751;2
1136455;76288;1;15.04.2006;435;чисто;22;747;6
1136456;76288;1;16.04.2006;473;чисто;16;743;5
1136457;76288;1;17.04.2006;514;;7;735;10
1136458;76288;1;18.04.2006;555;;5;751;6
1136459;76288;1;19.04.2006;635;;13;756;5
1136460;76288;1;20.04.2006;620;;16;754;3
1136461;76288;1;21.04.2006;577;;12;750;6
1136462;76288;1;22.04.2006;511;;12;750;5
1136463;76288;1;23.04.2006;451;;13;749;2
1136464;76288;1;24.04.2006;417;;11;750;3
1136465;76288;1;25.04.2006;404;;10;753;6
1136466;76288;1;26.04.2006;399;;6;751;6
1136467;76288;1;27.04.2006;389;;7;751;6
1136468;76288;1;28.04.2006;373;;6;752;6
1136469;76288;1;29.04.2006;355;;4;753;5
1136470;76288;1;30.04.2006;322;;9;756;5
1136471;76288;1;01.05.2006;297;;13;758;2
1136472;76288;1;02.05.2006;277;;15;759;4
1136473;76288;1;03.05.2006;264;;19;758;4
1136474;76289;1;01.04.1979;100;;18;758;5
1136475;76289;1;02.04.1979;121;;;;
1136476;76289;1;03.04.1979;139;;;;
1136477;76289;1;04.04.1979;159;;;;
1136478;76289;1;05.04.1979;198;;;;
1136479;76289;1;06.04.1979;267;;;;
1136480;76289;1;07.04.1979;295;;;;
1136481;76289;1;08.04.1979;310;;;;
1136482;76289;1;09.04.1979;342;;;;
1136483;76289;1;10.04.1979;363;;;;
1136484;76289;1;11.04.1979;394;;;;
1136485;76289;1;12.04.1979;443;;;;
1136486;76289;1;13.04.1979;516;;;;
1136487;76289;1;14.04.1979;591;;;;
1136488;76289;1;15.04.1979;643;;;;
1136489;76289;1;16.04.1979;681;;;;
1136490;76289;1;17.04.1979;706;;;;
1136491;76289;1;18.04.1979;746;;;;
1136492;76289;1;19.04.1979;802;;;;
1136493;76289;1;20.04.1979;866;;;;
1136494;76289;1;21.04.1979;929;;;;
1136495;76289;1;22.04.1979;965;;;;
1136496;76289;1;23.04.1979;981;;;;
1136497;76289;1;24.04.1979;987;;;;
1136498;76289;1;25.04.1979;984;;;;
1136499;76289;1;26.04.1979;971;;;;
1136500;76289;1;27.04.1979;947;;;;
1136501;76289;1;28.04.1979;911;;;;
1136502;76289;1;29.04.1979;876;;;;
1136503;76289;1;30.04.1979;839;;;;
1136504;76289;1;01.05.1979;795;;;;
1136505;76289;1;02.05.1979;736;;;;
1136506;76289;1;03.05.1979;667;;;;
1136507;76289;1;04.05.1979;587;;;;
1136508;76289;1;05.05.1979;518;;;;
1136509;76289;1;06.05.1979;455;;;;
1136510;76289;1;07.05.1979;400;;;;
1136511;76289;1;08.05.1979;357;;;;
1136512;76289;1;09.05.1979;314;;;;
1136513;76289;1;10.05.1979;281;;;;
1136514;76289;1;11.05.1979;246;;;;
1136515;76289;1;12.05.1979;220;;;;
1136516;76289;1;13.05.1979;201;;;;
1136517;76289;1;14.05.1979;194;;;;
1136518;76289;1;15.05.1979;187;;;;
1136519;76289;1;04.04.1988;2;;;;
1136520;76289;1;05.04.1988;27;;;;
1136521;76289;1;06.04.1988;49;;;;
1136522;76289;1;07.04.1988;91;;;;
1136523;76289;1;08.04.1988;150;;;;
1136524;76289;1;09.04.1988;229;;;;
1136525;76289;1;10.04.1988;351;;;;
1136526;76289;1;11.04.1988;442;;;;
1136527;76289;1;12.04.1988;522;;;;
1136528;76289;1;13.04.1988;577;;;;
1136529;76289;1;14.04.1988;603;;;;
1136530;76289;1;15.04.1988;623;;;;
1136531;76289;1;16.04.1988;640;;;;
1136532;76289;1;17.04.1988;659;;;;
1136533;76289;1;18.04.1988;675;;;;
1136534;76289;1;19.04.1988;685;;;;
1136535;76289;1;20.04.1988;693;;;;
1136536;76289;1;21.04.1988;695;;;;
1136537;76289;1;22.04.1988;699;;;;
1136538;76289;1;23.04.1988;694;;;;
1136539;76289;1;24.04.1988;664;;;;
1136540;76289;1;25.04.1988;606;;;;
1136541;76289;1;26.04.1988;556;;;;
1136542;76289;1;27.04.1988;521;;;;
1136543;76289;1;28.04.1988;507;;;;
1136544;76289;1;29.04.1988;520;;;;
1136545;76289;1;30.04.1988;552;;;;
1136546;76289;1;01.05.1988;573;;;;
1136547;76289;1;02.05.1988;551;;;;
1136548;76289;1;03.05.1988;483;;;;
1136549;76289;1;04.05.1988;430;;;;
1136550;76289;1;05.05.1988;375;;;;
1136551;76289;1;06.05.1988;328;;;;
1136552;76289;1;07.05.1988;309;;;;
1136553;76289;1;08.05.1988;305;;;;
1136554;76289;1;09.05.1988;295;;;;
1136555;76289;1;10.05.1988;280;;;;
1136556;76289;1;11.05.1988;266;;;;
1136557;76289;1;12.05.1988;255;;;;
1136558;76289;1;13.05.1988;255;;;;
1136559;76289;1;14.05.1988;246;;;;
1136560;76289;1;15.05.1988;232;;;;
1136561;76289;1;16.05.1988;219;;;;
1136562;76289;1;17.05.1988;217;;;;
1136563;76289;1;18.05.1988;212;;;;
1136564;76289;1;13.04.1989;10;;;;
1136565;76289;1;14.04.1989;27;;;;
1136566;76289;1;15.04.1989;50;;;;
1136567;76289;1;16.04.1989;90;;;;
1136568;76289;1;17.04.1989;136;;;;
1136569;76289;1;18.04.1989;180;;;;
1136570;76289;1;19.04.1989;203;;;;
1136571;76289;1;20.04.1989;243;;;;
1136572;76289;1;21.04.1989;298;;;;
1136573;76289;1;22.04.1989;365;;;;
1136574;76289;1;23.04.1989;436;;;;
1136575;76289;1;24.04.1989;495;;;;
1136576;76289;1;25.04.1989;540;;;;
1136577;76289;1;26.04.1989;573;;;;
1136578;76289;1;27.04.1989;596;;;;
1136579;76289;1;28.04.1989;626;;;;
1136580;76289;1;29.04.1989;649;;;;
1136581;76289;1;30.04.1989;665;;;;
1136582;76289;1;01.05.1989;675;;;;
1136583;76289;1;02.05.1989;681;;;;
1136584;76289;1;03.05.1989;682;;;;
1136585;76289;1;04.05.1989;687;;;;
1136586;76289;1;05.05.1989;687;;;;
1136587;76289;1;06.05.1989;669;;;;
1136588;76289;1;07.05.1989;655;;;;
1136589;76289;1;08.05.1989;652;;;;
1136590;76289;1;09.05.1989;656;;;;
1136591;76289;1;10.05.1989;671;;;;
1136592;76289;1;11.05.1989;709;;;;
1136593;76289;1;12.05.1989;740;;;;
1136594;76289;1;13.05.1989;762;;;;
1136595;76289;1;14.05.1989;772;;;;
1136596;76289;1;15.05.1989;773;;;;
1136597;76289;1;16.05.1989;769;;;;
1136598;76289;1;17.05.1989;758;;;;
1136599;76289;1;18.05.1989;736;;;;
1136600;76289;1;19.05.1989;696;;;;
1136601;76289;1;20.05.1989;643;;;;
1136602;76289;1;21.05.1989;585;;;;
1136603;76289;1;22.05.1989;509;;;;
1136604;76289;1;23.05.1989;446;;;;
1136605;76289;1;24.05.1989;392;;;;
1136606;76289;1;25.05.1989;349;;;;
1136607;76289;1;26.05.1989;309;;;;
1136608;76289;1;28.03.1990;76;;;;
1136609;76289;1;29.03.1990;102;;;;
1136610;76289;1;30.03.1990;114;;;;
1136611;76289;1;31.03.1990;133;;;;
1136612;76289;1;01.04.1990;147;;;;
1136613;76289;1;02.04.1990;167;;;;
1136614;76289;1;03.04.1990;144;;;;
1136615;76289;1;04.04.1990;119;;;;
1136616;76289;1;05.04.1990;106;;;;
1136617;76289;1;06.04.1990;116;;;;
1136618;76289;1;07.04.1990;179;;;;
1136619;76289;1;08.04.1990;261;;;;
1136620;76289;1;09.04.1990;334;;;;
1136621;76289;1;10.04.1990;383;;;;
1136622;76289;1;11.04.1990;429;;;;
1136623;76289;1;12.04.1990;452;;;;
1136624;76289;1;13.04.1990;464;;;;
1136625;76289;1;14.04.1990;459;;;;
1136626;76289;1;15.04.1990;482;;;;
1136627;76289;1;16.04.1990;519;;;;
1136628;76289;1;17.04.1990;558;;;;
1136629;76289;1;18.04.1990;584;;;;
1136630;76289;1;19.04.1990;600;;;;
1136631;76289;1;20.04.1990;612;;;;
1136632;76289;1;21.04.1990;626;;;;
1136633;76289;1;22.04.1990;640;;;;
1136634;76289;1;23.04.1990;652;;;;
1136635;76289;1;24.04.1990;661;;;;
1136636;76289;1;25.04.1990;668;;;;
1136637;76289;1;26.04.1990;674;;;;
1136638;76289;1;27.04.1990;684;;;;
1136639;76289;1;28.04.1990;695;;;;
1136640;76289;1;29.04.1990;704;;;;
1136641;76289;1;30.04.1990;712;;;;
1136642;76289;1;01.05.1990;717;;;;
1136643;76289;1;02.05.1990;725;;;;
1136644;76289;1;03.05.1990;750;;;;
1136645;76289;1;04.05.1990;788;;;;
1136646;76289;1;05.05.1990;819;;;;
1136647;76289;1;06.05.1990;836;;;;
1136648;76289;1;07.05.1990;851;;;;
1136649;76289;1;08.05.1990;859;;;;
1136650;76289;1;09.05.1990;850;;;;
1136651;76289;1;10.05.1990;836;;;;
1136652;76289;1;11.05.1990;818;;;;
1136653;76289;1;01.04.1991;104;;1;759;
1136654;76289;1;02.04.1991;171;;4;757;
1136655;76289;1;03.04.1991;303;;8;760;
1136656;76289;1;04.04.1991;388;;10;765;
1136657;76289;1;05.04.1991;463;;7;767;
1136658;76289;1;06.04.1991;536;;4;768;
1136659;76289;1;07.04.1991;609;;6;767;
1136660;76289;1;08.04.1991;669;;6;768;
1136661;76289;1;09.04.1991;714;;9;768;
1136662;76289;1;10.04.1991;762;;10;771;
1136663;76289;1;11.04.1991;799;;9;774;
1136664;76289;1;12.04.1991;840;;10;774;
1136665;76289;1;13.04.1991;879;;10;772;
1136666;76289;1;14.04.1991;913;;12;769;
1136667;76289;1;15.04.1991;932;;7;760;
1136668;76289;1;16.04.1991;943;;5;755;
1136669;76289;1;17.04.1991;943;;6;751;
1136670;76289;1;18.04.1991;943;;6;756;
1136671;76289;1;19.04.1991;936;;5;758;
1136672;76289;1;20.04.1991;926;;12;753;
1136673;76289;1;21.04.1991;910;;6;756;
1136674;76289;1;22.04.1991;890;;2;762;
1136675;76289;1;23.04.1991;865;;0;759;
1136676;76289;1;24.04.1991;835;;3;765;
1136677;76289;1;25.04.1991;798;;6;768;
1136678;76289;1;26.04.1991;742;;7;768;
1136679;76289;1;27.04.1991;663;;5;767;
1136680;76289;1;28.04.1991;568;;8;771;
1136681;76289;1;29.04.1991;486;;7;769;
1136682;76289;1;30.04.1991;425;;10;765;
1136683;76289;1;01.05.1991;365;;13;762;
1136684;76289;1;02.05.1991;315;;14;761;
1136685;76289;1;03.05.1991;282;;17;763;
1136686;76289;1;04.05.1991;265;;13;762;
1136687;76289;1;05.05.1991;243;;14;756;
1136688;76289;1;06.05.1991;206;;11;752;
1136689;76289;1;07.05.1991;175;;10;755;
1136690;76289;1;08.05.1991;163;;10;757;
1136691;76289;1;09.05.1991;158;;10;757;
1136692;76289;1;10.05.1991;163;;3;764;
1136693;76289;1;11.05.1991;146;;8;767;
1136694;76289;1;12.05.1991;128;;11;762;
1136695;76289;1;13.05.1991;115;;15;758;
1136696;76289;1;14.05.1991;107;;12;757;
1136697;76289;1;15.05.1991;102;;14;759;
1136698;76289;1;01.04.1992;38;;1;760;
1136699;76289;1;02.04.1992;97;;3;763;
1136700;76289;1;03.04.1992;240;;6;763;
1136701;76289;1;04.04.1992;332;;8;761;
1136702;76289;1;05.04.1992;389;;9;756;
1136703;76289;1;06.04.1992;414;;7;756;
1136704;76289;1;07.04.1992;416;;7;751;
1136705;76289;1;08.04.1992;396;;3;754;
1136706;76289;1;09.04.1992;377;;1;756;
1136707;76289;1;10.04.1992;381;;0;759;
1136708;76289;1;11.04.1992;404;;-1;759;
1136709;76289;1;12.04.1992;432;;0;758;
1136710;76289;1;13.04.1992;478;;5;756;
1136711;76289;1;14.04.1992;531;;7;755;
1136712;76289;1;15.04.1992;574;;8;756;
1136713;76289;1;16.04.1992;608;;8;760;
1136714;76289;1;17.04.1992;631;;11;757;
1136715;76289;1;18.04.1992;643;;6;761;
1136716;76289;1;19.04.1992;643;;5;756;
1136717;76289;1;20.04.1992;637;;7;750;
1136718;76289;1;21.04.1992;628;;4;751;
1136719;76289;1;22.04.1992;622;;2;752;
1136720;76289;1;23.04.1992;609;;1;753;
1136721;76289;1;24.04.1992;571;;2;754;
1136722;76289;1;25.04.1992;506;;1;763;
1136723;76289;1;26.04.1992;434;;3;768;
1136724;76289;1;27.04.1992;382;;3;765;
1136725;76289;1;28.04.1992;345;;9;765;
1136726;76289;1;29.04.1992;306;;10;770;
1136727;76289;1;30.04.1992;284;;11;769;
1136728;76289;1;01.05.1992;272;;12;769;
1136729;76289;1;02.05.1992;298;;13;766;
1136730;76289;1;03.05.1992;333;;17;764;
1136731;76289;1;04.05.1992;341;;14;761;
1136732;76289;1;05.05.1992;330;;8;765;
1136733;76289;1;06.05.1992;329;;11;763;
1136734;76289;1;07.05.1992;316;;15;754;
1136735;76289;1;08.05.1992;303;;13;752;
1136736;76289;1;09.05.1992;283;;16;751;
1136737;76289;1;10.05.1992;252;;11;756;
1136738;76289;1;11.05.1992;230;;9;757;
1136739;76289;1;12.05.1992;218;;9;761;
1136740;76289;1;13.05.1992;196;;8;762;
1136741;76289;1;14.05.1992;171;;8;763;
1136742;76289;1;15.05.1992;138;;10;771;
1136743;76289;1;01.04.1993;4;;3;776;
1136744;76289;1;02.04.1993;68;;3;771;
1136745;76289;1;03.04.1993;228;;5;768;
1136746;76289;1;04.04.1993;376;;4;766;
1136747;76289;1;05.04.1993;465;;5;765;
1136748;76289;1;06.04.1993;507;;7;762;
1136749;76289;1;07.04.1993;526;;8;759;
1136750;76289;1;08.04.1993;552;;9;758;
1136751;76289;1;09.04.1993;568;;6;753;
1136752;76289;1;10.04.1993;561;;3;750;
1136753;76289;1;11.04.1993;514;;0;755;
1136754;76289;1;12.04.1993;462;;0;756;
1136755;76289;1;13.04.1993;428;;1;755;
1136756;76289;1;14.04.1993;418;;1;758;
1136757;76289;1;10.05.1995;222;;8;751;
1136758;76289;1;11.05.1995;209;;3;752;
1136759;76289;1;12.05.1995;195;;7;762;
1136760;76289;1;13.05.1995;182;;12;763;
1136761;76289;1;14.05.1995;174;;18;755;
1136762;76289;1;15.05.1995;166;;20;753;
1136763;76289;1;04.04.1996;6;;2;777;
1136764;76289;1;05.04.1996;74;;4;775;
1136765;76289;1;06.04.1996;95;;5;774;
1136766;76289;1;07.04.1996;110;;5;777;
1136767;76289;1;08.04.1996;114;;4;778;
1136768;76289;1;09.04.1996;123;;5;773;
1136769;76289;1;10.04.1996;123;;5;765;
1136770;76289;1;11.04.1996;128;;5;762;
1136771;76289;1;12.04.1996;182;;4;764;
1136772;76289;1;13.04.1996;237;;4;764;
1136773;76289;1;14.04.1996;263;;6;762;
1136774;76289;1;15.04.1996;257;;5;763;
1136775;76289;1;16.04.1996;231;;4;765;
1136776;76289;1;17.04.1996;213;;7;761;
1136777;76289;1;18.04.1996;203;;2;760;
1136778;76289;1;19.04.1996;205;;4;765;
1136779;76289;1;20.04.1996;217;;10;765;
1136780;76289;1;21.04.1996;274;;9;762;
1136781;76289;1;22.04.1996;394;;12;762;
1136782;76289;1;23.04.1996;487;;17;759;
1136783;76289;1;24.04.1996;503;;12;758;
1136784;76289;1;25.04.1996;520;;4;766;
1136785;76289;1;26.04.1996;539;;4;762;
1136786;76289;1;27.04.1996;559;;5;758;
1136787;76289;1;28.04.1996;591;;4;762;
1136788;76289;1;29.04.1996;630;;9;761;
1136789;76289;1;30.04.1996;654;;11;760;
1136790;76289;1;01.05.1996;664;;14;759;
1136791;76289;1;02.05.1996;630;;18;760;
1136792;76289;1;03.05.1996;588;;17;762;
1136793;76289;1;04.05.1996;516;;17;759;
1136794;76289;1;05.05.1996;421;;17;760;
1136795;76289;1;06.05.1996;355;;14;764;
1136796;76289;1;07.05.1996;288;;16;765;
1136797;76289;1;08.05.1996;242;;16;764;
1136798;76289;1;09.05.1996;199;;18;765;
1136799;76289;1;10.05.1996;172;;21;764;
1136800;76289;1;11.05.1996;159;;20;767;
1136801;76289;1;12.05.1996;160;;20;768;
1136802;76289;1;13.05.1996;161;;20;763;
1136803;76289;1;14.05.1996;160;;21;765;
1136804;76289;1;15.05.1996;148;;21;754;
1136805;76289;1;01.04.1997;46;;0;740;4
1136806;76289;1;02.04.1997;78;;3;750;6
1136807;76289;1;03.04.1997;126;;5;736;6
1136808;76289;1;04.04.1997;161;;6;749;3
1136809;76289;1;05.04.1997;219;;8;749;3
1136810;76289;1;06.04.1997;333;;12;742;3
1136811;76289;1;07.04.1997;352;;10;734;3
1136812;76289;1;08.04.1997;387;;6;737;3
1136813;76289;1;09.04.1997;458;;9;734;3
1136814;76289;1;10.04.1997;511;;1;726;4
1136815;76289;1;11.04.1997;556;;-1;720;5
1136816;76289;1;12.04.1997;586;;2;725;5
1136817;76289;1;13.04.1997;625;;5;742;8
1136818;76289;1;14.04.1997;660;;5;753;4
1136819;76289;1;15.04.1997;682;;13;756;2
1136820;76289;1;16.04.1997;705;;16;760;4
1136821;76289;1;17.04.1997;714;;13;745;3
1136822;76289;1;18.04.1997;727;;10;741;3
1136823;76289;1;19.04.1997;738;;14;744;3
1136824;76289;1;20.04.1997;750;;17;736;4
1136825;76289;1;21.04.1997;761;;12;742;5
1136826;76289;1;22.04.1997;764;;13;744;7
1136827;76289;1;23.04.1997;770;;5;741;6
1136828;76289;1;24.04.1997;774;;8;743;3
1136829;76289;1;25.04.1997;775;;8;745;6
1136830;76289;1;26.04.1997;769;;10;744;4
1136831;76289;1;27.04.1997;755;;15;738;5
1136832;76289;1;28.04.1997;744;;7;747;4
1136833;76289;1;29.04.1997;712;;10;749;2
1136834;76289;1;30.04.1997;684;;14;744;3
1136835;76289;1;01.05.1997;663;;14;742;1
1136836;76289;1;02.05.1997;657;;13;741;3
1136837;76289;1;03.05.1997;661;;18;735;3
1136838;76289;1;04.05.1997;673;;16;735;7
1136839;76289;1;05.05.1997;682;;13;717;3
1136840;76289;1;06.05.1997;683;;5;725;6
1136841;76289;1;07.05.1997;666;;11;735;4
1136842;76289;1;08.05.1997;638;;15;737;3
1136843;76289;1;09.05.1997;615;;15;744;2
1136844;76289;1;10.05.1997;590;;15;750;3
1136845;76289;1;11.05.1997;567;;17;750;3
1136846;76289;1;12.05.1997;537;;10;744;2
1136847;76289;1;13.05.1997;484;;15;741;3
